2.306411117131496880e-01 -1.045722386487655947e-01 1.167107984960442435e+00 1.095324776263727262e+00 2.756024570001041063e-01 5.170878337006277192e-01 -7.366494501043476806e-01
-1.186970782749996900e+00 -9.149739558238718651e-01 1.386475377152454058e-01 2.010916310353259906e+00 -4.426146444136376257e-01 2.106385509761928176e+00 -1.218846247301479835e+00
-6.665515824348898777e-01 -7.132120890411672853e-01 -5.854795732823778742e-01 6.275540149886034147e-01 -2.508873342092701741e-01 2.559892781057639954e-01 -1.472658788412698483e+00
1.797766872062916077e+00 -2.815749042594956619e-01 1.033413929564850564e+00 1.283101097821847336e+00 -2.199380040115342716e+00 1.898436061426878707e+00 -1.263245498437730152e+00
6.637983588165456972e-01 -1.395925442214894341e+00 1.681774432992197754e+00 -6.030626802983948265e-01 -2.144045516113827432e+00 -1.420570881133007113e+00 -1.188276475626073747e+00
1.123811598143777957e+00 1.248784257649600216e+00 1.044471710959807842e-01 3.396220986455819046e-01 5.285037691889756806e-01 5.274305347528938093e-01 -3.546070681815854386e-01
-1.134306156740955140e+00 -7.625406762165822805e-01 -4.206833235607074784e-01 8.503438542806559530e-01 -1.929198931868500722e-01 5.083382142340644450e-01 -1.031169367340147858e+00
1.184449733901440149e+00 1.863897702452963934e+00 -1.426877151475269834e+00 -1.465447496367064062e+00 1.792744613651445773e+00 1.954580202982463266e-01 3.956217831422116582e+00
7.012623627915529623e-01 -3.627535504231687025e-01 1.058874764224846388e+00 1.089407404240083199e+00 -1.483099235198141130e+00 1.747194742947022483e-01 -4.084756487411176362e-01
4.554963831479804104e-01 -1.079499353571347978e-02 2.055565915231660767e-02 1.835792903832506040e-01 -2.337692346733774573e-01 1.009292288685301742e+00 -1.441172894631395973e+00
-8.148689791553921646e-02 -9.345084070121907338e-01 2.425462912427521101e+00 6.328937089238362290e-02 6.814130813695605804e-01 3.471950846679434655e+00 -3.420867495245571988e-02
-1.095868539052562429e+00 -2.908674215467854651e-01 -1.542007278388644931e+00 -9.368511880954393245e-01 2.163854042266975419e+00 -4.689543487041826775e-01 1.678585599074345902e+00
4.407168868240555204e-01 -7.886513680399875881e-02 -1.615005765638111601e+00 -8.552317886435072403e-01 -5.878307424525268665e-01 -2.835426927374590012e+00 2.096809793543874090e+00
1.642708484486218534e+00 -8.391425858061777321e-01 1.728676573091667334e+00 1.653571646577026266e+00 -3.528521973916509680e-01 -5.851849360758176744e-02 -2.552083525247128559e+00
4.479594068973842269e-01 -5.416407404175977991e-01 2.146487756638039812e+00 -2.997453022087227525e-01 -1.734206594223371312e+00 -1.735349235905063292e+00 -2.271242647184914087e+00
-7.867167054845038976e-01 5.383889418565621643e-01 -1.504938687039170553e+00 -2.109407816624091936e+00 2.844498848094042742e+00 -2.237093558840755225e+00 4.169200902335036041e+00
-1.731429893318004731e-01 -1.296633680599815985e+00 1.195325769142128181e+00 2.092588387988023602e-01 1.575683431845733562e+00 1.460556985082542836e+00 -1.785727074160812222e+00
2.319482191978307739e+00 -1.906777619415707115e-01 1.586272408216249374e+00 1.617138412810053438e+00 -2.201895544989521891e+00 1.304216572436492250e+00 -2.580203910792231881e+00
-3.286045627103564293e-01 5.082999474433500531e-01 -6.355409795147519691e-01 8.891970399208147802e-01 1.030244351574324924e+00 2.128930750476182521e+00 -1.044166351908339507e+00
-2.388569697175969286e-01 -9.832309005089979737e-01 1.196949535628992978e+00 1.284362437009104241e+00 2.746708696600981270e-01 1.154451733455982065e+00 -3.533295080929476306e+00
-2.167151581422976092e-01 4.900925619722195647e-01 -6.400641156229740503e-01 7.171577096214651892e-01 5.680620641597393661e-01 -4.210285098775107260e-01 8.518328018325781459e-01
9.874269504463977221e-01 -7.119086678062780393e-01 1.433426336057131323e+00 4.083806727470375986e-01 3.077166222238933990e-01 3.283910811776636240e+00 -3.037192471656946502e+00
1.806919574965675901e+00 7.408175655033859552e-01 -2.097840349554624950e+00 -1.140425866471205918e+00 3.127296790746118660e+00 -7.006702274760745475e-02 2.563633978955722537e+00
-5.643137512660134636e-01 -1.387468468248798659e-01 -3.682784119439606041e-01 1.193873945658231017e+00 1.241828077231906136e+00 8.875327292035264382e-01 -9.881345225202946558e-01
5.435365044483135843e-01 1.480695553403248710e-01 4.365077607626155487e-01 -1.339028971845890759e+00 5.251214881969112902e-02 -2.704677341298686422e+00 -9.000091627351315404e-01
5.428785804803463177e-01 4.559312928892166883e-01 -6.050188328048535791e-01 9.714978131280971319e-01 -7.565035124866437144e-01 -4.736619717025945531e-01 -3.078880027697779020e-01
2.071379567471403615e-01 -3.248264680149980377e-01 2.708473208187792025e+00 2.603512468444035832e-02 -1.822838968195734877e+00 8.562547519187743150e-01 -1.401391296887446014e+00
-2.312735817693602480e-01 6.214455210817752817e-02 2.742043205992616972e-01 4.913258001441714873e-01 -7.853631374137047816e-01 1.858497783341431564e+00 -7.563868459164556635e-01
2.825192169985656920e-01 -6.904555214459633383e-01 2.417479783150092487e+00 1.348661542684786996e+00 -2.472566034344755526e+00 2.411257602710116021e+00 -3.680998803291319454e+00
-1.046873930957165966e+00 1.856969786645407128e+00 -1.038215884097840380e+00 4.555384298876461457e-01 4.295667006830545809e-01 1.655980615837032710e+00 1.352273304755300165e+00
-8.373455823720329372e-01 -7.704478604469814362e-01 5.989807221560055073e-01 -7.763107518657434980e-01 3.179624289364501588e-01 -8.202363453192077491e-01 -3.524801592494172103e-02
1.644863723608067790e-02 -7.284474020841210651e-01 1.217451976473185038e+00 9.154715551530618889e-01 -3.868504049685812518e-01 1.572416841623293982e+00 -2.625868986636694657e+00
-1.154485805696585654e+00 -1.121775089565720362e+00 -6.049743473623657719e-01 -1.155392441193606290e+00 1.329866873193229715e+00 3.662319634261347323e-01 -1.612744161042729552e-01
1.400011242394148425e+00 1.935117961249297247e+00 -6.110411188545677996e-01 -3.115201918699443406e-01 6.330739064517258985e-01 -2.382593780441395914e+00 -1.509078566223597484e+00
-2.478114530125085369e-01 -2.460325186676771025e+00 2.445638883436870969e+00 2.232641542496780929e+00 -1.561761721110694001e+00 1.485040165859413452e+00 -3.334889895828051287e+00
-2.660569605058260123e+00 1.128970182984025072e+00 -1.266076774687400874e+00 -1.671635127264865295e+00 1.476311689187480347e+00 -2.841883682479068085e+00 2.150771139208025318e+00
1.723552952902752261e-02 -1.228680945020514947e+00 2.616023448140536445e-01 1.220721729953217816e+00 1.125831233926236408e+00 2.403394593843478866e+00 -1.851004728913586028e+00
-1.165181049702710692e-01 1.540928899907686001e+00 -2.101359751422295918e+00 3.319345696308296789e-01 5.744732841405775225e-02 -1.406102770653234302e+00 2.225192151001999186e+00
1.121439207871687271e+00 1.053801881301753007e-01 1.354486863945506103e+00 1.748828222451026981e+00 -3.046684662198019478e+00 2.251824854870887016e+00 -2.521531618671845720e+00
-3.521166602834092663e-01 -4.183349288216686723e-01 1.453884935226470443e+00 2.512448262775249574e+00 -2.101771914757915471e+00 1.309880155123635870e+00 -2.969355844095612262e+00
-1.052718771839481704e+00 1.137432699720514417e+00 6.700218952432672737e-01 2.359033197400906001e-02 -1.194400868879806232e+00 2.088915592174209745e+00 1.623601978210683638e-01
-1.905945054741274847e+00 -1.476346961362497545e+00 1.107074992454441853e+00 7.438763766239975261e-03 -3.158963762814594567e+00 1.086076047400043043e+00 2.869251460389103947e-01
-3.468783199447673660e-01 3.935742735041613538e-01 -2.378842002359955465e+00 4.013514564546738494e-01 9.245205335902506594e-02 -1.631876675565402168e+00 1.723168900539069126e+00
2.972329868263831054e-01 1.277631572006670879e+00 -1.552674549892120393e+00 -1.477157744488401425e+00 1.709055561763646036e-01 -3.195425380258792192e+00 2.993500534295056248e+00
-1.992644658242912259e+00 5.982357232395391078e-01 -1.410831364491767603e+00 1.171868607430515796e+00 -1.942335849465328390e-01 2.220329161622326963e-01 -1.098081695365487498e+00
1.190011999236106011e+00 3.685933627223783038e-01 1.222003750982605608e+00 1.133242611437309089e+00 -5.985494122547055929e-01 6.035509022707248317e-01 -1.484278891001613143e+00
-1.003368686681535227e+00 -7.476317412352654346e-01 1.674287560031529232e+00 1.674699537282926309e+00 -1.637405726129014250e+00 1.158079530706998650e+00 -3.103811118585257933e+00
1.305192621093538730e+00 -7.548783479381858674e-01 8.967806127106392466e-02 1.330849156478106199e+00 -1.479900245628344102e+00 1.663787245474063203e-02 -4.423006552016706117e-02
-8.243830330297756692e-01 -1.399132263162506384e-01 -8.176897195975758592e-01 2.007330564048891208e+00 6.293167787875455499e-01 5.365741805719115298e-01 8.599645514354102849e-01
1.120743624234499525e-01 3.169271578253123334e-01 -5.161214141345533690e-01 -1.263429836583047638e+00 -4.901633550367456849e-02 1.178609117013009078e+00 1.761613288180969850e-01
-4.493650390833210384e-01 1.586206533420380538e+00 -1.929539549929821796e-01 6.414760576916771484e-01 2.975111551828085732e-02 1.553731113395482311e-01 -2.294885143753514267e+00
1.669766950654804072e+00 4.362724810708433765e-01 -4.033810366723388774e-01 9.742248466890635061e-01 -2.131038711791562790e+00 -8.102600290112560444e-01 -8.696784380600568465e-01
-1.492960569640890411e-01 2.002454140347281530e+00 -2.162013943034755581e+00 -1.259913852070352780e+00 2.262125771280213193e+00 -1.955610037203760587e+00 1.763909932458620267e+00
2.324836688978403121e+00 -4.781587003418728554e-01 2.917529210597772149e+00 1.195059694444500220e-01 9.765239272991222963e-01 2.588162432522600032e+00 -2.658752678892228882e+00
-8.158609202645922265e-01 -1.067507030643832122e+00 7.498924457382745157e-01 -2.087961063829383512e+00 -2.710357607606479480e-01 -2.698125245275113215e+00 -1.331770955025189940e+00
-8.162904548311531450e-01 -2.175016337042999126e+00 2.007363990309253499e+00 7.448067100032218502e-02 -1.667987185108069093e-01 1.094140569696361753e+00 -7.563846376582314956e-01
-3.959592046388282771e-01 3.882860563457863901e-01 7.812145845350321194e-01 1.675197131691532171e+00 -8.506991309535716361e-02 8.147816069522706428e-01 2.567961376492098324e-01
-9.753199334016836586e-01 9.868324422518246486e-01 -2.225917720723371573e-01 -2.027370126835773334e+00 7.365820534695645128e-01 -1.357578593154272317e+00 2.054843945227773805e+00
-1.916390771773300195e+00 5.528742324039748191e-01 -1.400819307985972761e+00 -2.072073461957487095e-01 6.592928950839671565e-01 6.571236399600627331e-01 2.043694681005291169e+00
-6.942148882917753561e-01 -1.168629499064461452e+00 -2.127017282605456749e-01 1.979002339444401404e+00 -2.008888132345108435e+00 -2.507883731108702108e-01 6.595713703945123019e-01
-9.846673677485677789e-01 7.761336424761859920e-01 3.782464748418685740e-01 1.999192528661271895e-01 -2.669828088864034665e-01 1.397668327823168744e+00 -1.353153112974019301e-01
2.366044013738163865e-01 1.198500016825925663e+00 -1.923625818883330396e+00 -3.549105034408778780e-01 -3.412982940115110164e-01 -1.359520597560507360e+00 1.700296305494250593e+00
-1.980379479228330020e+00 -5.388212408880550530e-01 1.439283863904232685e+00 -3.525164765503909781e-01 1.028458823210144368e+00 1.444355865654925575e+00 -8.952433915785373841e-02
3.623393312353330731e-01 1.488813262991561803e+00 -2.408080367876448413e+00 -2.851084711674437777e+00 2.623769791595862433e+00 -2.705175797220532363e+00 5.026206609391670632e+00
1.789359392907746260e+00 1.204819880660636944e+00 -1.008995913221645946e+00 5.717140877060816750e-02 5.984141039827786113e-01 -1.996828563624558350e-01 4.522271843854075435e-02
-4.208915677463319627e-01 -1.611863299788057091e+00 -1.799689046508137880e+00 -2.164070915258658356e+00 1.409501449709553711e-01 -2.588649039680493757e+00 2.606327303603212187e+00
1.475333402527493620e-01 -3.590648324891769216e-01 -4.235203739097773701e-01 -2.530423499644569030e-01 -1.208900539265063578e+00 -1.616951870648737355e+00 8.126645419080842370e-01
1.879766237883149019e-02 9.218188623523588809e-01 2.117561671121812594e-01 7.205261179380099135e-01 -7.666260864862164404e-01 5.973529611297367925e-02 3.042227082934492177e-01
2.993111820050667893e-01 6.462193434283260984e-01 -1.998689937359504398e+00 -6.196718185404809232e-01 6.705722389574431119e-01 -1.869632775212019871e+00 1.401515011138228406e+00
-7.488096647013670060e-01 -9.467965626032187609e-01 2.194817293938362557e+00 1.901522828871934578e+00 -3.569466658792473268e+00 6.024987543297763981e-01 -3.286776367618758687e+00
-5.045360879635349960e-01 -8.854905970116244696e-01 -5.636178467445140949e-02 8.235363311230050609e-01 4.841743738346528936e-01 1.356053801951042193e+00 -1.012660164673235830e+00
-1.742574553089565104e+00 1.008127816219390738e+00 -1.147311425574074395e+00 -2.088321259048639078e+00 1.894470003788973012e+00 -2.656337903528749322e+00 4.002842779176997823e+00
2.656323487354088630e+00 2.357503348639371568e-02 2.315057752399785951e+00 4.509982338659438428e-01 -3.020967299137408801e+00 7.686736767535786718e-01 -2.892807623192461985e+00
8.796529570168190038e-01 1.546167566379863745e+00 -7.706616277872285758e-01 4.715459428786308860e-01 7.933510524164535394e-01 2.172117387849941128e-01 1.518938768175812637e-01
9.267194235549455206e-01 -9.953572600076112872e-03 -5.714545694455763769e-01 -5.575897552510057364e-01 1.065251425028339138e+00 -7.963235598180977703e-01 1.091476259882677491e+00
-1.336104872851797465e+00 -6.088306509048634352e-01 9.821312639397996591e-01 1.121547541684122962e+00 -1.142188333846378301e+00 1.912749906834652514e+00 -1.593110534855368909e+00
7.531549009668816463e-01 9.325927014692978467e-01 3.591876669317761728e-02 -2.793757174020344847e-01 1.648521894482158912e-01 3.181160720454999646e-01 -8.685737435490128444e-01
-2.087186847906451259e+00 -4.128545204726907780e-01 -3.088992777813377000e+00 -9.247044078803610123e-01 2.659797210470096207e-01 -2.586888932294798771e+00 4.520939181385092986e+00
-1.424642749718995072e+00 1.053935368669212114e+00 -7.948864729474762747e-01 -3.583548685371175102e-01 -7.838535094429632810e-02 -5.908986651016034930e-02 4.414146100782578852e-01
1.602863191379235441e-01 1.153766435501025311e+00 -1.033294947837822830e+00 -1.730574349096380526e+00 2.331358409977445145e+00 2.543699994538501929e-01 8.743503916780068774e-01
-2.636269985370881308e+00 1.666706462718449355e+00 -2.725283602370919045e+00 -2.834368025404454094e+00 2.520920893488928449e+00 -3.551633933685747646e+00 4.302888735022108335e+00
8.343279778481172970e-01 -3.711067878074462284e-02 -8.893133124523505684e-02 6.604924259736780767e-01 1.546341958148526707e+00 3.190879116743181587e+00 -3.932358288009143443e-01
5.771451961437680245e-01 1.478093947018086718e+00 -1.226335477311334410e+00 -3.825819470837816261e-01 -5.958098453861083721e-01 -3.009678479166991494e+00 1.491367696467330584e+00
3.868354255945219422e-01 7.378015521914030872e-01 4.760242592412794460e-01 2.417283639808694151e-01 1.597870430350342819e+00 1.022771216210219603e+00 -4.631334824486029733e-01
1.340159345393852952e+00 -1.215716659265140831e-01 2.398062630450091826e-01 9.150900744290468847e-01 3.821572799690133859e-01 1.893012635682981060e+00 -1.698804383633969017e+00
-1.850191565783755598e-01 -5.608809268860375646e-02 2.454548566123990749e-01 6.124786399928352498e-01 3.121622528697959864e-01 3.508778048601779886e+00 -6.593228632387598820e-01
1.397082638075222150e+00 2.015654272424542703e-01 9.184140572899512911e-01 1.224512220829641618e-01 -8.107844304033740013e-02 4.743051651789382817e-01 -6.320019796728748585e-01
2.042276532209505557e+00 4.766833820620394180e-01 1.603897306167394898e+00 1.920847322258576906e+00 -2.167001374092846433e+00 3.167323884721303884e+00 -4.052831887177394066e+00
7.468382339934981351e-02 -7.328360904079052052e-01 8.241683099761837328e-01 7.711704716445190178e-01 -8.898214376732627162e-02 1.531994667909911678e+00 -1.364844640325081571e+00
5.940500993245514949e-02 3.696546379644772284e-01 -4.956218584844184205e-01 1.112868807516422365e+00 -8.463774052434247519e-02 1.767007853932176520e+00 3.435901244151061129e-01
-1.367586970789115730e+00 6.597377167573637013e-01 -1.318622514613645436e-01 7.137983599273663993e-01 -6.421369829115820549e-01 -2.557501687438116234e-01 -1.958300525941354953e-01
4.773418594192162523e-01 -7.792160273425745298e-02 -3.109099024502344766e-01 -1.942072727760636441e+00 1.340455864991957791e+00 -1.658487845893603208e+00 8.356841805282033686e-01
1.018008722762532015e-01 -4.228194478049749350e-01 -1.080153338370664295e+00 -1.235881286503240251e+00 2.394548577575390524e+00 8.149446176591601532e-02 1.227940020625669870e+00
-9.694679833676488334e-01 -1.357433614071045680e+00 2.131729800702860445e+00 6.676928860598341231e-02 -5.363254930179568447e-01 2.816285976901151678e-01 -2.063080941577995375e+00
-3.653237876589059407e-01 5.336115242979490025e-01 -4.840694813278527686e-01 -1.175434951848418619e-01 2.583226473500893627e-01 2.009855911839791176e+00 -1.301423485718654849e+00
-5.948351838419299042e-01 7.893061729030705909e-01 -1.492252276384546494e+00 -2.072982299142927420e+00 1.368216744468323531e+00 -4.043981164050928001e+00 3.116884710900793110e+00
-1.115289830325887910e-01 6.673970694803138537e-01 -5.061037681787877718e-01 -6.572028447889525227e-01 -8.531564162393804329e-01 -4.836071493547273725e-01 2.080161465185101477e+00
-8.751256123944993470e-02 -8.701282456544575661e-01 -1.480022311193287532e-01 2.637871316571701458e-02 7.672455837727362171e-01 -4.199972651623068431e-02 4.714561047326270016e-01
1.451164112605936696e+00 -1.824927223620884109e-01 1.071247727640694647e+00 1.155952634323543782e+00 -2.434198202117111798e+00 2.111485566047206497e-01 -5.911722480558678772e-01
-8.888983709321187643e-01 1.195250333359123784e+00 -2.259457539605868703e+00 -1.549650226051063839e+00 1.997985211268356043e+00 -1.632128586273032367e+00 4.094295875620586500e+00
-3.284829830024776909e-01 5.945981940937393739e-01 -9.022794420052239195e-01 1.146671367887653892e-01 -2.556719548283454380e+00 -5.292355769491219331e-01 6.053236126401634332e-01
-1.566874341011831984e+00 5.753210386918277131e-01 -9.681459726219368012e-01 -2.154856875900204027e+00 5.094382546216225105e-01 -1.375629883851043012e+00 3.907179967967953971e+00
-3.411426854513974205e-01 -5.891232463625252214e-01 1.631994586832977490e+00 1.566408978423509790e+00 3.790083188988546681e-02 3.628804923821217443e+00 -1.694013668990633326e+00
1.055249995163703325e+00 4.368358288130361894e-02 -1.126974806379576144e+00 -3.583320055541328597e-01 1.266161254157898153e+00 -1.070069880778386384e+00 1.203195620859752069e+00
6.358107128608718739e-01 6.420267097734979611e-01 -8.798018943759642330e-01 -1.247549522188264204e+00 1.044918227737345440e+00 -1.775233344601625074e+00 2.184638575681356887e-01
-1.224429706656828959e-01 7.931162656992382098e-01 -2.511841076881316526e-01 -9.086460390388727548e-01 -1.494132522698107479e+00 -1.156806877267671396e+00 1.561006198992093363e+00
8.815421092264983383e-01 1.363168069803970317e+00 -1.955729319941236666e+00 -4.599276626121424072e-01 1.187762988971390765e+00 -1.737362261700132748e+00 3.342230240768858884e+00
8.673897581597674877e-01 3.971436126198759631e-01 6.141777838485322771e-01 -2.019883320605268651e+00 4.447304733691471723e-01 -1.030753114572460882e+00 5.586371536503342838e-02
-1.037763478652290239e+00 1.895963713654879590e-01 -7.038616784667047765e-01 -1.196525479323715446e+00 1.183576381708258740e+00 -2.552292600974047643e-01 2.226083872631431149e+00
-9.726907192695551096e-02 1.167538660548388174e+00 -1.403109073292750031e+00 -6.479554502768178903e-01 -2.174504896379358954e-01 -2.816626752862895433e+00 1.108982316898465825e+00
-5.885002047249892065e-01 2.935272382546065817e-01 6.394733019541239960e-01 -9.672887056632611946e-02 1.042208241527884383e+00 4.339932699604330812e-01 -1.428503981106405085e+00
-9.721281526411947871e-01 6.274688143804167950e-01 -9.058962251996096615e-01 -6.951408396737126516e-01 7.266716028657216331e-02 -1.997242419362992738e+00 8.061928905159332359e-02
1.352539823440664479e+00 9.074122713367601678e-01 6.288767338002539953e-01 -1.080132312498524705e+00 2.894330093182189145e-01 1.582769923099894838e+00 -9.082733386293534439e-01
-1.976785118180380163e+00 -1.864855481440448992e+00 -8.016314569985687477e-01 6.912140936066284436e-01 4.658036951336486098e-02 6.371256927732422692e-01 -7.203987631847350581e-01
-1.776522807363268397e+00 1.270518827161632114e+00 -4.622892758046922346e+00 -2.010757462040498211e+00 2.423147102980551804e+00 -3.928332922142956818e+00 6.037719212632008059e+00
-1.049033659036623239e-01 6.259554821446428052e-01 1.339217497125515965e+00 1.006527155477407787e+00 -1.980555065950212690e+00 3.355896197383940738e-01 -3.955267187036176857e+00
-1.546127800169443296e-02 5.969259106906180667e-01 7.577245245987056510e-01 2.679627966349358292e-01 -1.550626094227804064e+00 1.398177025430723530e+00 -4.362557362371402570e-01
3.139638302632583033e-01 -2.675360298405313197e-01 -4.721916262907908668e-01 1.454203533030393070e+00 4.894821022700053259e-01 -9.129212148276801830e-01 6.908155483972187039e-01
2.099182027554217234e-01 2.120227501962656524e-01 1.042032339875643143e-01 6.866368942872920211e-01 -6.323472878468536784e-01 -3.892335541066462845e-01 -9.357939622722879491e-01
-2.548455508718154849e-01 -4.657722809120540819e-01 -2.463211614944851857e-02 8.408219478447648276e-02 7.295649011392506544e-01 1.402422022687939362e+00 -6.442177699464437524e-01
4.118756601380940685e-01 2.651455996231708578e-01 -5.422826383126893024e-01 6.224560680665038870e-01 2.667217842078049017e-01 -1.107160899083109995e-01 6.889661833483525788e-01
8.639467598385779379e-01 9.115439313582487380e-01 -5.709228326844884016e-01 -1.054805286893813809e+00 -1.112902661279751015e+00 -1.826915098996539921e+00 2.482890605217564772e-01
-1.150103602499813027e+00 4.426359441669696637e-01 6.454520768202162140e-01 -1.716424131470122849e-01 -5.167323686778318992e-01 1.653258451642106719e-01 -1.466527157330832942e+00
7.776906782967579757e-01 8.172555459164756453e-01 -8.628612325054647592e-01 1.423995324512510319e-01 4.397659626087014328e-01 -9.667401432877957834e-01 -1.173456562687668514e+00
5.933536909462132636e-01 -1.726381940341462640e+00 2.526829031519858937e+00 1.662532203429393673e+00 -2.218396072866105406e+00 2.835405380909782558e+00 -2.439734327775730627e+00
-1.114551392073975133e+00 -1.348096939300693908e-01 -1.530126224491432096e-01 -1.306732654422917417e+00 1.210414412047307486e+00 -3.448462323192126311e-01 2.212825447856088701e+00
-1.185085783563898598e+00 -1.161659322497700514e-01 -5.677603176789592920e-01 -2.146220985163205253e+00 2.745253471853184912e+00 -2.004997860567103718e-02 1.101026806871648223e+00
-1.228046806679548464e+00 7.332450642813905795e-01 -1.518467298916695629e+00 -7.994638341469889609e-01 1.391186114524174178e+00 -1.941248184797471854e+00 2.693334733141215409e+00
2.431377800093079966e-01 -2.180215578870510651e+00 3.154487234979177934e+00 9.518952698065664686e-01 -2.387054732704658733e+00 7.711600589136946571e-01 -2.982619374671150680e+00
1.295093928402760941e+00 5.130160055869634195e-02 -6.539179471166775004e-01 -1.165974739898802959e+00 1.224899777533277723e+00 -7.459135137740028343e-01 1.235482361464587786e+00
-7.598368849992598317e-01 -1.196039236816939022e+00 2.265443249204744269e+00 1.449649040549841228e+00 -2.658476090575041972e+00 3.952609883536859492e-01 -2.277603669095313421e+00
